episode,asset,method,mapping,target_far,k,tau,control_far,first_alarm,lead_days,event_alarm_rate,n_event_windows,n_control_windows
Iran 2025,USOIL,anomaly_transformer,exponential,0.1,3,0.008688,0.0938,,,0.0,106,128
Iran 2025,USOIL,anomaly_transformer,exponential,0.2,1,0.003182,0.1953,2025-05-16,18.0,0.3019,106,128
Iran 2025,USOIL,anomaly_transformer,exponential,0.2,2,0.000581,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,anomaly_transformer,exponential,0.2,3,0.000471,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,autoencoder,exponential,0.05,1,0.47314,0.0469,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.05,2,0.359852,0.0469,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.05,3,0.346315,0.0469,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.1,1,0.302608,0.0938,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.1,2,0.262534,0.0938,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.1,3,0.252953,0.0938,,,0.0,106,128
Iran 2025,USOIL,autoencoder,exponential,0.2,1,0.188557,0.1953,2025-08-05,-37.0,0.0566,106,128
Iran 2025,USOIL,autoencoder,exponential,0.2,2,0.144388,0.1953,2025-08-06,-38.0,0.1321,106,128
Iran 2025,USOIL,autoencoder,exponential,0.2,3,0.143446,0.1875,2025-08-07,-39.0,0.1038,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.05,1,0.034855,0.0469,2025-09-29,-75.0,0.0283,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.05,2,0.032119,0.0391,2025-09-30,-76.0,0.0189,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.05,3,0.02944,0.0469,2025-10-01,-77.0,0.0094,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.1,1,0.029475,0.0938,2025-08-05,-37.0,0.0472,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.1,2,0.028592,0.0859,2025-09-25,-73.0,0.0283,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.1,3,0.026104,0.0859,2025-09-26,-74.0,0.0377,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.2,1,0.020989,0.1953,2025-08-05,-37.0,0.0943,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.2,2,0.015097,0.1953,2025-09-19,-69.0,0.0943,106,128
Iran 2025,USOIL,cnn_autoencoder,exponential,0.2,3,0.013931,0.1953,2025-09-22,-70.0,0.0849,106,128
Iran 2025,USOIL,dagmm,exponential,0.05,1,20.021452,0.0469,,,0.0,106,128
Iran 2025,USOIL,dagmm,exponential,0.05,2,17.1885,0.0469,,,0.0,106,128
Iran 2025,USOIL,dagmm,exponential,0.05,3,12.719187,0.0469,,,0.0,106,128
Iran 2025,USOIL,dagmm,exponential,0.1,1,10.84568,0.0938,2025-08-01,-35.0,0.0189,106,128
Iran 2025,USOIL,dagmm,exponential,0.1,2,4.422081,0.0938,2025-07-31,-34.0,0.0377,106,128
Iran 2025,USOIL,dagmm,exponential,0.1,3,3.202278,0.0938,2025-08-01,-35.0,0.0283,106,128
Iran 2025,USOIL,dagmm,exponential,0.2,1,2.668188,0.1953,2025-07-08,-17.0,0.0943,106,128
Iran 2025,USOIL,dagmm,exponential,0.2,2,0.971113,0.1953,2025-07-30,-33.0,0.0566,106,128
Iran 2025,USOIL,dagmm,exponential,0.2,3,-0.451806,0.1953,2025-07-30,-33.0,0.066,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.05,1,0.001129,0.0469,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.05,2,0.000979,0.0469,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.05,3,0.000844,0.0469,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.1,1,0.000982,0.0938,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.1,2,0.000828,0.0938,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.1,3,0.000796,0.0859,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.2,1,0.000815,0.1953,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.2,2,0.000658,0.1953,,,0.0,106,128
Iran 2025,USOIL,deep_svdd,exponential,0.2,3,0.000625,0.1953,,,0.0,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.05,1,0.053686,0.0469,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.05,2,0.051616,0.0469,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.05,3,0.050125,0.0391,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.1,1,0.045238,0.0938,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.1,2,0.042841,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.1,3,0.040416,0.0859,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.2,1,0.028519,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.2,2,0.026267,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arccosh,0.2,3,0.023946,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,arctan,0.05,1,0.015834,0.0469,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arctan,0.05,2,0.014588,0.0469,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arctan,0.05,3,0.01433,0.0469,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,arctan,0.1,1,0.01476,0.0938,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arctan,0.1,2,0.013413,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arctan,0.1,3,0.012573,0.0859,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,arctan,0.2,1,0.013052,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,arctan,0.2,2,0.011442,0.1875,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,arctan,0.2,3,0.010555,0.1875,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,cosine,0.05,1,0.140705,0.0469,2025-05-15,19.0,0.9528,106,128
Iran 2025,USOIL,hybrid2,cosine,0.05,2,0.130912,0.0469,2025-05-16,18.0,0.9528,106,128
Iran 2025,USOIL,hybrid2,cosine,0.05,3,0.125501,0.0469,2025-05-19,17.0,0.9528,106,128
Iran 2025,USOIL,hybrid2,cosine,0.1,1,0.130954,0.0938,2025-05-15,19.0,0.9717,106,128
Iran 2025,USOIL,hybrid2,cosine,0.1,2,0.112362,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,cosine,0.1,3,0.104798,0.0938,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,cosine,0.2,1,0.104798,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,hybrid2,cosine,0.2,2,0.097849,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,hybrid2,cosine,0.2,3,0.093543,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,hybrid2,exponential,0.05,1,0.463625,0.0469,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.05,2,0.434351,0.0469,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.05,3,0.414764,0.0469,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.1,1,0.399093,0.0938,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.1,2,0.37545,0.0938,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.1,3,0.36225,0.0938,,,0.0,106,128
Iran 2025,USOIL,hybrid2,exponential,0.2,1,0.31169,0.1953,2025-07-04,-15.0,0.066,106,128
Iran 2025,USOIL,hybrid2,exponential,0.2,2,0.247754,0.1953,2025-07-04,-15.0,0.2547,106,128
Iran 2025,USOIL,hybrid2,exponential,0.2,3,0.24314,0.1953,2025-07-04,-15.0,0.2264,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.05,1,0.649505,0.0469,,,0.0,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.05,2,0.645709,0.0469,,,0.0,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.05,3,0.645709,0.0312,,,0.0,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.1,1,0.630542,0.0938,2025-08-04,-36.0,0.0094,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.1,2,0.623156,0.0938,2025-07-31,-34.0,0.0189,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.1,3,0.616953,0.0859,2025-08-01,-35.0,0.0189,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.2,1,0.589751,0.1953,2025-05-16,18.0,0.2736,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.2,2,0.584527,0.1953,2025-05-16,18.0,0.2453,106,128
Iran 2025,USOIL,isolation_forest,exponential,0.2,3,0.577029,0.1953,2025-06-27,-10.0,0.1981,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.05,1,0.39071,0.0469,2025-07-22,-27.0,0.0094,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.05,2,0.363419,0.0469,,,0.0,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.05,3,0.33606,0.0469,2025-07-02,-13.0,0.0189,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.1,1,0.365861,0.0938,2025-07-22,-27.0,0.0094,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.1,2,0.33606,0.0938,2025-07-01,-12.0,0.0377,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.1,3,0.321335,0.0938,2025-07-01,-12.0,0.066,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.2,1,0.315565,0.1953,2025-06-27,-10.0,0.1321,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.2,2,0.297764,0.1875,2025-06-27,-10.0,0.1792,106,128
Iran 2025,USOIL,omnianomaly,exponential,0.2,3,0.250733,0.1953,2025-06-27,-10.0,0.2453,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.05,1,2.327851,0.0469,2025-06-25,-8.0,0.0566,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.05,2,2.207389,0.0391,2025-07-23,-28.0,0.0283,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.05,3,2.147048,0.0469,2025-07-24,-29.0,0.0283,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.1,1,1.922604,0.0938,2025-06-25,-8.0,0.1321,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.1,2,1.618722,0.0938,2025-06-26,-9.0,0.1226,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.1,3,1.617685,0.0781,2025-06-27,-10.0,0.1038,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.2,1,0.854223,0.1953,2025-06-25,-8.0,0.1792,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.2,2,0.783113,0.1953,2025-06-26,-9.0,0.1604,106,128
Iran 2025,USOIL,one_class_svm,exponential,0.2,3,0.603856,0.1953,2025-06-26,-9.0,0.1509,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.05,1,0.053686,0.0469,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.05,2,0.051616,0.0469,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.05,3,0.050125,0.0391,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.1,1,0.045238,0.0938,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.1,2,0.042841,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.1,3,0.040416,0.0859,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.2,1,0.028519,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.2,2,0.026267,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arccosh,0.2,3,0.023946,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.05,1,0.015834,0.0469,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.05,2,0.014588,0.0469,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.05,3,0.01433,0.0469,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.1,1,0.01476,0.0938,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.1,2,0.013413,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.1,3,0.012573,0.0859,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.2,1,0.013052,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.2,2,0.011442,0.1875,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,arctan,0.2,3,0.010555,0.1875,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.05,1,0.140705,0.0469,2025-05-15,19.0,0.9528,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.05,2,0.130912,0.0469,2025-05-16,18.0,0.9528,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.05,3,0.125501,0.0469,2025-05-19,17.0,0.9528,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.1,1,0.130954,0.0938,2025-05-15,19.0,0.9717,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.1,2,0.112362,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.1,3,0.104798,0.0938,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.2,1,0.104798,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.2,2,0.097849,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,USOIL,standalone_fanogan,cosine,0.2,3,0.093543,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.05,1,0.463625,0.0469,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.05,2,0.434351,0.0469,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.05,3,0.414764,0.0469,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.1,1,0.399093,0.0938,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.1,2,0.37545,0.0938,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.1,3,0.36225,0.0938,,,0.0,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.2,1,0.31169,0.1953,2025-07-04,-15.0,0.066,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.2,2,0.247754,0.1953,2025-07-04,-15.0,0.2547,106,128
Iran 2025,USOIL,standalone_fanogan,exponential,0.2,3,0.24314,0.1953,2025-07-04,-15.0,0.2264,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.05,1,1.390899,0.0469,2025-04-28,32.0,0.2358,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.05,2,1.388023,0.0469,2025-04-29,31.0,0.1321,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.05,3,1.386128,0.0469,2025-05-05,27.0,0.0566,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.1,1,1.38485,0.0938,2025-04-28,32.0,0.2358,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.1,2,1.381677,0.0938,2025-04-29,31.0,0.1415,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.1,3,1.379265,0.0781,2025-05-05,27.0,0.066,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.2,1,1.369297,0.1953,2025-04-28,32.0,0.2547,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.2,2,1.36468,0.1953,2025-04-29,31.0,0.1604,106,128
Iran 2025,USOIL,standalone_tadgan,-,0.2,3,1.363978,0.1875,2025-04-30,30.0,0.0943,106,128
Iran 2025,USOIL,tranad,exponential,0.05,1,0.037226,0.0469,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.05,2,0.033495,0.0469,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.05,3,0.031916,0.0391,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.1,1,0.034401,0.0938,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.1,2,0.029258,0.0938,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.1,3,0.028865,0.0938,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.2,1,0.029258,0.1953,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.2,2,0.027267,0.1953,,,0.0,106,128
Iran 2025,USOIL,tranad,exponential,0.2,3,0.025067,0.1875,,,0.0,106,128
Iran 2025,USOIL,usad,exponential,0.05,1,1.74536,0.0469,,,0.0,106,128
Iran 2025,USOIL,usad,exponential,0.05,2,1.716266,0.0469,,,0.0,106,128
Iran 2025,USOIL,usad,exponential,0.05,3,1.68448,0.0469,,,0.0,106,128
Iran 2025,USOIL,usad,exponential,0.1,1,1.682257,0.0938,,,0.0,106,128
Iran 2025,USOIL,usad,exponential,0.1,2,1.59246,0.0938,2025-05-29,10.0,0.0377,106,128
Iran 2025,USOIL,usad,exponential,0.1,3,1.587438,0.0938,2025-05-28,11.0,0.0377,106,128
Iran 2025,USOIL,usad,exponential,0.2,1,1.558506,0.1953,2025-05-20,16.0,0.1698,106,128
Iran 2025,USOIL,usad,exponential,0.2,2,1.537999,0.1953,2025-05-21,15.0,0.1604,106,128
Iran 2025,USOIL,usad,exponential,0.2,3,1.507359,0.1953,2025-05-22,14.0,0.1415,106,128
Iran 2025,USOIL,vae,exponential,0.05,1,0.647496,0.0469,2025-07-24,-29.0,0.0283,106,128
Iran 2025,USOIL,vae,exponential,0.05,2,0.63815,0.0391,,,0.0,106,128
Iran 2025,USOIL,vae,exponential,0.05,3,0.623684,0.0469,,,0.0,106,128
Iran 2025,USOIL,vae,exponential,0.1,1,0.623684,0.0938,2025-06-30,-11.0,0.0472,106,128
Iran 2025,USOIL,vae,exponential,0.1,2,0.584916,0.0938,2025-07-01,-12.0,0.0189,106,128
Iran 2025,USOIL,vae,exponential,0.1,3,0.584655,0.0938,,,0.0,106,128
Iran 2025,USOIL,vae,exponential,0.2,1,0.474978,0.1953,2025-06-25,-8.0,0.2358,106,128
Iran 2025,USOIL,vae,exponential,0.2,2,0.45053,0.1875,2025-06-26,-9.0,0.1887,106,128
Iran 2025,USOIL,vae,exponential,0.2,3,0.397018,0.1953,2025-06-26,-9.0,0.2547,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.05,1,0.007731,0.0469,2025-08-01,-35.0,0.1038,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.05,2,0.002149,0.0469,2025-05-29,10.0,0.3302,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.05,3,0.001617,0.0469,2025-05-29,10.0,0.3868,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.1,1,0.001617,0.0938,2025-05-27,12.0,0.4434,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.1,2,0.001219,0.0938,2025-05-28,11.0,0.4245,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.1,3,0.001093,0.0938,2025-05-29,10.0,0.4057,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.2,1,0.001093,0.1953,2025-05-27,12.0,0.4623,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.2,2,0.000944,0.1953,2025-05-28,11.0,0.4528,106,128
Iran 2025,GOLD,anomaly_transformer,exponential,0.2,3,0.000899,0.1953,2025-05-29,10.0,0.434,106,128
Iran 2025,GOLD,dagmm,exponential,0.05,1,6.789807,0.0469,,,0.0,106,128
Iran 2025,GOLD,dagmm,exponential,0.05,2,1.192929,0.0391,2025-09-03,-57.0,0.0472,106,128
Iran 2025,GOLD,dagmm,exponential,0.05,3,-1.180599,0.0391,2025-09-04,-58.0,0.066,106,128
Iran 2025,GOLD,dagmm,exponential,0.1,1,2.602741,0.0938,2025-09-04,-58.0,0.0377,106,128
Iran 2025,GOLD,dagmm,exponential,0.1,2,-1.024184,0.0938,2025-09-03,-57.0,0.0849,106,128
Iran 2025,GOLD,dagmm,exponential,0.1,3,-2.56184,0.0859,2025-09-04,-58.0,0.1132,106,128
Iran 2025,GOLD,dagmm,exponential,0.2,1,-0.221478,0.1953,2025-09-02,-56.0,0.0943,106,128
Iran 2025,GOLD,dagmm,exponential,0.2,2,-2.823759,0.1953,2025-08-07,-39.0,0.1415,106,128
Iran 2025,GOLD,dagmm,exponential,0.2,3,-4.206912,0.1875,2025-08-06,-38.0,0.1698,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.05,1,0.00107,0.0469,2025-05-15,19.0,0.717,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.05,2,0.000857,0.0391,2025-05-16,18.0,0.7642,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.05,3,0.000648,0.0469,2025-05-19,17.0,0.8019,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.1,1,0.000832,0.0938,2025-05-15,19.0,0.783,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.1,2,0.000648,0.0938,2025-05-16,18.0,0.8113,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.1,3,0.000531,0.0938,2025-05-19,17.0,0.8208,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.2,1,0.000621,0.1953,2025-05-15,19.0,0.8396,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.2,2,0.000505,0.1875,2025-05-16,18.0,0.8302,106,128
Iran 2025,GOLD,deep_svdd,exponential,0.2,3,0.000438,0.1953,2025-05-19,17.0,0.8208,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.05,1,0.160799,0.0469,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.05,2,0.153976,0.0469,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.05,3,0.153085,0.0469,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.1,1,0.153085,0.0938,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.1,2,0.149898,0.0938,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.1,3,0.145326,0.0938,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.2,1,0.141804,0.1953,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.2,2,0.134414,0.1875,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arccosh,0.2,3,0.124988,0.1953,,,0.0,106,128
Iran 2025,GOLD,hybrid2,arctan,0.05,1,0.015942,0.0469,2025-05-15,19.0,1.0,106,128
Iran 2025,GOLD,hybrid2,arctan,0.05,2,0.01355,0.0469,2025-05-16,18.0,0.9906,106,128
Iran 2025,GOLD,hybrid2,arctan,0.05,3,0.011906,0.0469,2025-05-19,17.0,0.9811,106,128
Iran 2025,GOLD,hybrid2,arctan,0.1,1,0.014356,0.0938,2025-05-15,19.0,1.0,106,128
Iran 2025,GOLD,hybrid2,arctan,0.1,2,0.012364,0.0938,2025-05-16,18.0,0.9906,106,128
Iran 2025,GOLD,hybrid2,arctan,0.1,3,0.01108,0.0859,2025-05-19,17.0,0.9811,106,128
Iran 2025,GOLD,hybrid2,arctan,0.2,1,0.012499,0.1953,2025-05-15,19.0,1.0,106,128
Iran 2025,GOLD,hybrid2,arctan,0.2,2,0.010912,0.1953,2025-05-16,18.0,0.9906,106,128
Iran 2025,GOLD,hybrid2,arctan,0.2,3,0.010258,0.1953,2025-05-19,17.0,0.9811,106,128
Iran 2025,GOLD,hybrid2,cosine,0.05,1,0.2029,0.0469,,,0.0,106,128
Iran 2025,GOLD,hybrid2,cosine,0.05,2,0.180672,0.0469,2025-06-03,7.0,0.0189,106,128
Iran 2025,GOLD,hybrid2,cosine,0.05,3,0.153796,0.0469,2025-05-29,10.0,0.1132,106,128
Iran 2025,GOLD,hybrid2,cosine,0.1,1,0.1673,0.0938,2025-05-28,11.0,0.1132,106,128
Iran 2025,GOLD,hybrid2,cosine,0.1,2,0.153588,0.0938,2025-05-28,11.0,0.1415,106,128
Iran 2025,GOLD,hybrid2,cosine,0.1,3,0.148945,0.0781,2025-05-29,10.0,0.1132,106,128
Iran 2025,GOLD,hybrid2,cosine,0.2,1,0.148945,0.1953,2025-05-27,12.0,0.1981,106,128
Iran 2025,GOLD,hybrid2,cosine,0.2,2,0.140551,0.1953,2025-05-28,11.0,0.1604,106,128
Iran 2025,GOLD,hybrid2,cosine,0.2,3,0.135436,0.1797,2025-05-29,10.0,0.1604,106,128
Iran 2025,GOLD,hybrid2,exponential,0.05,1,0.260787,0.0469,2025-05-15,19.0,0.6981,106,128
Iran 2025,GOLD,hybrid2,exponential,0.05,2,0.230898,0.0469,2025-05-16,18.0,0.6981,106,128
Iran 2025,GOLD,hybrid2,exponential,0.05,3,0.226946,0.0469,2025-05-19,17.0,0.6887,106,128
Iran 2025,GOLD,hybrid2,exponential,0.1,1,0.230898,0.0938,2025-05-15,19.0,0.7075,106,128
Iran 2025,GOLD,hybrid2,exponential,0.1,2,0.205688,0.0938,2025-05-16,18.0,0.7642,106,128
Iran 2025,GOLD,hybrid2,exponential,0.1,3,0.199403,0.0938,2025-05-19,17.0,0.7547,106,128
Iran 2025,GOLD,hybrid2,exponential,0.2,1,0.195101,0.1953,2025-05-15,19.0,0.8302,106,128
Iran 2025,GOLD,hybrid2,exponential,0.2,2,0.175812,0.1953,2025-05-16,18.0,0.8396,106,128
Iran 2025,GOLD,hybrid2,exponential,0.2,3,0.169319,0.1953,2025-05-19,17.0,0.8396,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.05,1,0.584438,0.0469,2025-09-03,-57.0,0.0094,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.05,2,0.575674,0.0469,2025-09-04,-58.0,0.0094,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.05,3,0.57226,0.0469,,,0.0,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.1,1,0.573041,0.0938,2025-09-03,-57.0,0.0189,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.1,2,0.56355,0.0859,2025-08-20,-48.0,0.0283,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.1,3,0.551293,0.0938,2025-08-21,-49.0,0.0377,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.2,1,0.540819,0.1953,2025-08-15,-45.0,0.1038,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.2,2,0.536837,0.1953,2025-08-18,-46.0,0.1132,106,128
Iran 2025,GOLD,isolation_forest,exponential,0.2,3,0.526657,0.1797,2025-05-30,9.0,0.1981,106,128
