brier,reliability,resolution,uncertainty,base_rate,n,episode,asset,method,mapping,kind
0.27334015663937344,0.12169175499970383,0.0806708954982362,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,anomaly_transformer,exponential,model
0.32478195087219647,0.1018593979654956,0.011888734263244764,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,anomaly_transformer,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,anomaly_transformer,exponential,constant
0.43289806970041045,0.262280526256852,0.06778837373649145,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,anomaly_transformer,exponential,model
0.3130622761813258,0.11134872594082601,0.0366923669395501,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,anomaly_transformer,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,anomaly_transformer,exponential,constant
0.3753337486650053,0.17251864260124436,0.03564516651024305,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,autoencoder,exponential,model
0.3758677465290139,0.15472195015165047,0.011974497556555226,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,autoencoder,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,autoencoder,exponential,constant
0.28740210039159847,0.16652168477089385,0.1143758697692482,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,autoencoder,exponential,model
0.3521938412246351,0.17137944715802614,0.05168290235929966,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,autoencoder,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,autoencoder,exponential,constant
0.50888723906018,0.41057851178953053,0.14297953771270222,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,autoencoder,exponential,model
0.3053760153725216,0.08453256891242333,0.014942154535132087,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,autoencoder,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,autoencoder,exponential,constant
0.41235760056959764,0.2041183707477863,0.03315803100423961,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,cnn_autoencoder,exponential,model
0.32709594161623357,0.1295463781266659,0.03761772225638371,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,cnn_autoencoder,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,cnn_autoencoder,exponential,constant
0.28063812744749017,0.1716415915639939,0.12492475484643514,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,cnn_autoencoder,exponential,model
0.3520158419366322,0.12000885264040419,0.00734327971779022,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,cnn_autoencoder,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,cnn_autoencoder,exponential,constant
0.5527338632194952,0.46957215156751825,0.15725311460310154,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,cnn_autoencoder,exponential,model
0.3228447899379859,0.10006310353632858,0.01553688690556539,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,cnn_autoencoder,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,cnn_autoencoder,exponential,constant
0.20552242791028838,0.04014542663956274,0.06712029515518302,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,dagmm,exponential,model
0.33403791384834464,0.10865249806582249,0.011116864623450592,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,dagmm,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,dagmm,exponential,constant
0.4379894980420079,0.25162476254040095,0.05254053529240428,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,dagmm,exponential,model
0.34097988608045565,0.11279826330094336,0.009744651930483185,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,dagmm,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,dagmm,exponential,constant
0.41857367455672984,0.23087722783459996,0.04765243490896386,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,dagmm,exponential,model
0.3123635251987072,0.10950100601292437,0.034058552156202605,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,dagmm,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,dagmm,exponential,constant
0.38619170523317914,0.16902338385500656,0.024495938379882842,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,deep_svdd,exponential,model
0.31641598433606266,0.0961278208918039,0.01754911162173533,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,deep_svdd,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,deep_svdd,exponential,constant
0.3060920256318974,0.14906157279315993,0.08178581831127221,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,deep_svdd,exponential,model
0.34311587753648987,0.12768871283005434,0.02080811676753293,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,deep_svdd,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,deep_svdd,exponential,constant
0.520591318019041,0.40610332935994164,0.12190901944592226,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,deep_svdd,exponential,model
0.3567342125949866,0.13607974651427818,0.014432383931903539,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,deep_svdd,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,deep_svdd,exponential,constant
0.4387014951940192,0.28741556483173725,0.0899333311757662,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arccosh,model
0.36483179067283733,0.15083832932249744,0.02526780801967701,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arccosh,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arccosh,constant
0.2445042719829121,0.07393940055457617,0.06308942036959124,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arccosh,model
0.30146404414382344,0.07530837689685262,0.00794362277096346,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arccosh,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arccosh,constant
0.36407109791248143,0.1807688420287733,0.05292006447565885,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arccosh,model
0.27882347803301605,0.07503987800650855,0.03575778750029776,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arccosh,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arccosh,constant
0.18985849056603774,0.041533821085984926,0.08693161590989999,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arctan,model
0.32371395514417944,0.10416044330676878,0.012231787436486617,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arctan,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,arctan,constant
0.3169499822000712,0.17121762962347808,0.08898993494935109,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arctan,model
0.35397383410466365,0.13030044783765976,0.01763487491504579,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arctan,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,arctan,constant
0.34136169097737795,0.1519898299673785,0.045103581892821126,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arctan,model
0.3691370425364662,0.16268230807185768,0.03133977560565035,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arctan,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,arctan,constant
0.39028568885724446,0.19423455573759182,0.04036214764231854,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,cosine,model
0.3091180135279458,0.09054187959920544,0.019350140781255055,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,cosine,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,cosine,constant
0.35094784620861513,0.2078304649903184,0.09516489206770447,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,cosine,model
0.37657974368102537,0.16786153395695164,0.026983073885886274,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,cosine,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,cosine,constant
0.45613153987247795,0.27314531000136316,0.05410952921652546,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,cosine,model
0.3605773429993886,0.13790126328033164,0.018000778154503374,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,cosine,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,cosine,constant
0.2665761836952652,0.09925413565927213,0.07149422311401664,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,exponential,model
0.30288803844784623,0.0835837256136396,0.010344994983656429,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,hybrid2,exponential,constant
0.2740521537913848,0.12258822414110002,0.08521635004369071,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,exponential,model
0.38583570665717337,0.1735186749647513,0.023295252273536356,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,hybrid2,exponential,constant
0.48058782426412794,0.3610211864177235,0.11613161927599872,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,exponential,model
0.32563979386846015,0.09744199331630139,0.009334677899618069,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,hybrid2,exponential,constant
0.19057048771804913,0.029005907561275416,0.07458170167319332,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,isolation_forest,exponential,model
0.35326183695265223,0.16731459069017926,0.050911032719505485,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,isolation_forest,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,isolation_forest,exponential,constant
0.3356399074403702,0.1468996905315981,0.049453056733227606,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,isolation_forest,exponential,model
0.3153479886080456,0.10367822705381563,0.025010518139745617,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,isolation_forest,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,isolation_forest,exponential,constant
0.4405843305092148,0.2584024583033189,0.056573420465463445,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,isolation_forest,exponential,model
0.34363263167088826,0.14919879621294185,0.038731449352464274,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,isolation_forest,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,isolation_forest,exponential,constant
0.2309763260946956,0.08824083425793228,0.09447878572122075,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,omnianomaly,exponential,model
0.3664337842648629,0.14824277606834682,0.018578271141460885,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,omnianomaly,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,omnianomaly,exponential,constant
0.4511614453542186,0.26699419197177415,0.05091103271950548,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,omnianomaly,exponential,model
0.35130384478462084,0.14460511789170685,0.030070552445062942,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,omnianomaly,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,omnianomaly,exponential,constant
0.23759717005852038,0.08428085975163914,0.08622507721992397,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,omnianomaly,exponential,model
0.3151585291291816,0.09434605004217662,0.013837651561470234,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,omnianomaly,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,omnianomaly,exponential,constant
0.2560742257030972,0.14039138929207579,0.11814945467490856,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,one_class_svm,exponential,model
0.3687477750089,0.15841786264072785,0.02724036376581766,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,one_class_svm,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,one_class_svm,exponential,constant
0.4228595585617657,0.25251152262972426,0.06677724198194117,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,one_class_svm,exponential,model
0.36429779280882874,0.14841106630427683,0.018835561021392274,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,one_class_svm,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,one_class_svm,exponential,constant
0.44931871779194693,0.2847755436859248,0.0754349327849197,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,one_class_svm,exponential,model
0.35952921652546077,0.1508726224303963,0.02887588435671238,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,one_class_svm,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,one_class_svm,exponential,constant
0.4387014951940192,0.28741556483173725,0.0899333311757662,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arccosh,model
0.3256719473122108,0.10381415378283601,0.021408459820706167,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arccosh,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arccosh,constant
0.2445042719829121,0.07393940055457617,0.06308942036959124,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arccosh,model
0.2957680669277322,0.08491386574762447,0.026983073885886274,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arccosh,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arccosh,constant
0.36407109791248143,0.1807688420287733,0.05292006447565885,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arccosh,model
0.2774259760677788,0.07116895636984319,0.024287948927655456,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arccosh,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arccosh,constant
0.18985849056603774,0.041533821085984926,0.08693161590989999,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arctan,model
0.35432983268066925,0.13616147893898992,0.01797792808828765,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arctan,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,arctan,constant
0.3169499822000712,0.17121762962347808,0.08898993494935109,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arctan,model
0.34453987184051266,0.13513231941926435,0.026382730832713027,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arctan,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,arctan,constant
0.34136169097737795,0.1519898299673785,0.045103581892821126,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arctan,model
0.36057734299938865,0.13839594721461726,0.012818110355013138,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arctan,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,arctan,constant
0.39028568885724446,0.19423455573759182,0.04036214764231854,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,cosine,model
0.3060920256318974,0.08292998277406548,0.013518236836143564,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,cosine,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,cosine,constant
0.35094784620861513,0.2078304649903184,0.09516489206770447,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,cosine,model
0.35219384122463515,0.13383130644149807,0.013689763422764489,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,cosine,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,cosine,constant
0.45613153987247795,0.27314531000136316,0.05410952921652546,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,cosine,model
0.3081710193029959,0.09642721632108944,0.02683680194379819,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,cosine,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,cosine,constant
0.2665761836952652,0.09925413565927213,0.07149422311401664,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,exponential,model
0.31356799572801713,0.09325070512753966,0.018320981261529496,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,standalone_fanogan,exponential,constant
0.2740521537913848,0.12258822414110002,0.08521635004369071,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,exponential,model
0.3931336774652901,0.17396205500941292,0.016262662222078388,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,standalone_fanogan,exponential,constant
0.48058782426412794,0.3610211864177235,0.11613161927599872,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,exponential,model
0.29437068739627914,0.08138421931460216,0.02131428707548893,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,standalone_fanogan,exponential,constant
0.25892221431114276,0.07393940055457618,0.053655458105440305,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,tranad,exponential,model
0.3393778924884301,0.12707704254946273,0.01814945467490857,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,tranad,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,tranad,exponential,constant
0.35468583125667497,0.22947517841146473,0.11120262791676105,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,tranad,exponential,model
0.3402678889284443,0.11404102196627235,0.014547396355869121,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,tranad,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,tranad,exponential,constant
0.429229627041663,0.3077700092605284,0.11511207806954164,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,tranad,exponential,model
0.3205738492444755,0.09185436756097544,0.00924971613241331,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,tranad,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,tranad,exponential,constant
0.48854129583481665,0.3638128592425596,0.107857859477653,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,usad,exponential,model
0.3073380206479174,0.08306590950308584,0.009916178517104112,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,usad,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,usad,exponential,constant
0.34667586329654687,0.1758003022018787,0.06660571539532024,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,usad,exponential,model
0.33029992880028486,0.11345524249120838,0.015919609048836533,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,usad,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,usad,exponential,constant
0.434644947156957,0.3464617568526166,0.14943663202026378,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,usad,exponential,model
0.32738667132500654,0.09958350627098582,0.007720404322727669,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,usad,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,usad,exponential,constant
0.20427643289426844,0.06440511141900544,0.0987669503867439,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,vae,exponential,model
0.3744437522249911,0.17143446511977245,0.03607398297679537,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,vae,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,vae,exponential,constant
0.3217559629761481,0.11425138476118483,0.027840706818990906,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,vae,exponential,model
0.4002536489854041,0.21924183752664642,0.052197482119162426,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,vae,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,GOLD,vae,exponential,constant
0.40704428334352344,0.21801544554317315,0.051560676200382696,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,vae,exponential,model
0.3389160625382129,0.10522592045563076,0.005851245444222996,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,vae,exponential,random
0.2363525198707312,0.0,0.0,0.23635251987073108,0.38317757009345793,107,Iran 2025,EURUSD,vae,exponential,constant
