event,asset,method,n,prevalence,auc,average_precision,quantile,threshold_from,threshold,accuracy,precision,recall,f1,false_alarm_rate,alarm_rate
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.7,control,0.52012,0.816,0.9375,0.692308,0.79646,0.05,0.384
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.7,test,0.5456,0.784,1.0,0.584615,0.737864,0.0,0.304
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.75,control,0.557468,0.72,1.0,0.461538,0.631579,0.0,0.24
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.75,test,0.555586,0.728,1.0,0.476923,0.645833,0.0,0.248
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.8,control,0.588285,0.616,1.0,0.261538,0.414634,0.0,0.136
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.8,test,0.564156,0.68,1.0,0.384615,0.555556,0.0,0.2
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.85,control,0.614023,0.544,1.0,0.123077,0.219178,0.0,0.064
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.85,test,0.573112,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.9,control,0.628348,0.488,1.0,0.015385,0.030303,0.0,0.008
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.9,test,0.603157,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.95,control,0.646241,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.95,test,0.615746,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.975,control,0.651514,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.975,test,0.618282,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.99,control,0.657022,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,isolation_forest,125,0.52,0.852051,0.912276,0.99,test,0.619959,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.7,control,0.235921,0.736,0.710526,0.830769,0.765957,0.366667,0.608
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.7,test,0.378033,0.736,0.921053,0.538462,0.679612,0.05,0.304
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.75,control,0.258285,0.776,0.776119,0.8,0.787879,0.25,0.536
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.75,test,0.392937,0.68,0.903226,0.430769,0.583333,0.05,0.248
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.8,control,0.306528,0.768,0.833333,0.692308,0.756303,0.15,0.432
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.8,test,0.408218,0.664,0.96,0.369231,0.533333,0.016667,0.2
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.85,control,0.332095,0.768,0.875,0.646154,0.743363,0.1,0.384
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.85,test,0.437685,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.9,control,0.35639,0.776,0.930233,0.615385,0.740741,0.05,0.344
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.9,test,0.498216,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.95,control,0.385567,0.712,0.914286,0.492308,0.64,0.05,0.28
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.95,test,0.555104,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.975,control,0.423892,0.664,1.0,0.353846,0.522727,0.0,0.184
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.975,test,0.585963,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.99,control,0.500618,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,omnianomaly,125,0.52,0.799487,0.861939,0.99,test,0.67979,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.7,control,0.260049,0.712,1.0,0.446154,0.617021,0.0,0.232
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.7,test,-0.022662,0.784,1.0,0.584615,0.737864,0.0,0.304
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.75,control,0.626498,0.704,1.0,0.430769,0.602151,0.0,0.224
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.75,test,0.163392,0.728,1.0,0.476923,0.645833,0.0,0.248
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.8,control,0.843333,0.688,1.0,0.4,0.571429,0.0,0.208
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.8,test,0.859697,0.68,1.0,0.384615,0.555556,0.0,0.2
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.85,control,1.472249,0.616,1.0,0.261538,0.414634,0.0,0.136
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.85,test,1.413481,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.9,control,1.811588,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.9,test,1.802512,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.95,control,2.186269,0.552,1.0,0.138462,0.243243,0.0,0.072
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.95,test,2.299142,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.975,control,2.4634,0.504,1.0,0.046154,0.088235,0.0,0.024
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.975,test,2.418832,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.99,control,2.545489,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,one_class_svm,125,0.52,0.841795,0.892425,0.99,test,2.547005,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.7,control,0.17614,0.664,1.0,0.353846,0.522727,0.0,0.184
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.7,test,0.132617,0.768,0.973684,0.569231,0.718447,0.016667,0.304
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.75,control,0.207618,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.75,test,0.147823,0.728,1.0,0.476923,0.645833,0.0,0.248
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.8,control,0.272424,0.528,1.0,0.092308,0.169014,0.0,0.048
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.8,test,0.168913,0.68,1.0,0.384615,0.555556,0.0,0.2
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.85,control,0.33816,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.85,test,0.205537,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.9,control,0.396864,0.488,1.0,0.015385,0.030303,0.0,0.008
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.9,test,0.227738,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.95,control,0.450548,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.95,test,0.265824,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.975,control,0.502587,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.975,test,0.3659,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.99,control,0.547829,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,standalone_fanogan,125,0.52,0.817436,0.874142,0.99,test,0.393078,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.7,control,0.026957,0.624,0.586538,0.938462,0.721893,0.716667,0.832
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.7,test,0.08301,0.672,0.815789,0.476923,0.601942,0.116667,0.304
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.75,control,0.027796,0.632,0.592233,0.938462,0.72619,0.7,0.824
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.75,test,0.086183,0.648,0.83871,0.4,0.541667,0.083333,0.248
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.8,control,0.029128,0.64,0.598039,0.938462,0.730539,0.683333,0.816
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.8,test,0.088429,0.616,0.84,0.323077,0.466667,0.066667,0.2
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.85,control,0.030143,0.632,0.594059,0.923077,0.722892,0.683333,0.808
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.85,test,0.097985,0.616,0.947368,0.276923,0.428571,0.016667,0.152
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.9,control,0.033086,0.632,0.594059,0.923077,0.722892,0.683333,0.808
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.9,test,0.105283,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.95,control,0.036048,0.6,0.57732,0.861538,0.691358,0.683333,0.776
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.95,test,0.119577,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.975,control,0.038669,0.6,0.580645,0.830769,0.683544,0.65,0.744
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.975,test,0.122305,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.99,control,0.042758,0.592,0.579545,0.784615,0.666667,0.616667,0.704
Russia-Ukraine,USOIL,tranad,125,0.52,0.767179,0.811365,0.99,test,0.131526,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.7,control,1.50751,0.472,0.454545,0.076923,0.131579,0.1,0.088
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.7,test,1.388071,0.384,0.342105,0.2,0.252427,0.416667,0.304
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.75,control,1.522858,0.496,0.666667,0.061538,0.112676,0.033333,0.048
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.75,test,1.407201,0.424,0.387097,0.184615,0.25,0.316667,0.248
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.8,control,1.555871,0.48,0.5,0.015385,0.029851,0.016667,0.016
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.8,test,1.432763,0.456,0.44,0.169231,0.244444,0.233333,0.2
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.85,control,1.583569,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.85,test,1.456339,0.456,0.421053,0.123077,0.190476,0.183333,0.152
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.9,control,1.629158,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.9,test,1.491215,0.472,0.461538,0.092308,0.153846,0.116667,0.104
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.95,control,1.734782,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.95,test,1.519834,0.488,0.571429,0.061538,0.111111,0.05,0.056
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.975,control,1.7469,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.975,test,1.546173,0.496,0.75,0.046154,0.086957,0.016667,0.032
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.99,control,1.767949,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,usad,125,0.52,0.201795,0.421148,0.99,test,1.563653,0.48,0.5,0.015385,0.029851,0.016667,0.016
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.7,control,0.337796,0.832,0.94,0.723077,0.817391,0.05,0.4
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.7,test,0.404126,0.784,1.0,0.584615,0.737864,0.0,0.304
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.75,control,0.398336,0.784,1.0,0.584615,0.737864,0.0,0.304
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.75,test,0.429746,0.728,1.0,0.476923,0.645833,0.0,0.248
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.8,control,0.4652,0.64,1.0,0.307692,0.470588,0.0,0.16
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.8,test,0.450479,0.68,1.0,0.384615,0.555556,0.0,0.2
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.85,control,0.549116,0.528,1.0,0.092308,0.169014,0.0,0.048
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.85,test,0.467464,0.632,1.0,0.292308,0.452381,0.0,0.152
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.9,control,0.606244,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.9,test,0.497231,0.584,1.0,0.2,0.333333,0.0,0.104
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.95,control,0.640129,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.95,test,0.53357,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.975,control,0.659222,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.975,test,0.564062,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.99,control,0.670559,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,USOIL,vae,125,0.52,0.87,0.916626,0.99,test,0.591759,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.7,control,0.000901,0.552,0.655172,0.292308,0.404255,0.166667,0.232
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.7,test,0.00051,0.544,0.605263,0.353846,0.446602,0.25,0.304
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.75,control,0.000981,0.56,0.678571,0.292308,0.408602,0.15,0.224
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.75,test,0.000808,0.552,0.645161,0.307692,0.416667,0.183333,0.248
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.8,control,0.001079,0.552,0.666667,0.276923,0.391304,0.15,0.216
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.8,test,0.001453,0.552,0.68,0.261538,0.377778,0.133333,0.2
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.85,control,0.001179,0.56,0.692308,0.276923,0.395604,0.133333,0.208
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.85,test,0.003168,0.568,0.789474,0.230769,0.357143,0.066667,0.152
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.9,control,0.001344,0.56,0.692308,0.276923,0.395604,0.133333,0.208
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.9,test,0.00628,0.568,0.923077,0.184615,0.307692,0.016667,0.104
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.95,control,0.005809,0.584,0.933333,0.215385,0.35,0.016667,0.12
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.95,test,0.009862,0.536,1.0,0.107692,0.194444,0.0,0.056
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.975,control,0.010609,0.528,1.0,0.092308,0.169014,0.0,0.048
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.975,test,0.027984,0.512,1.0,0.061538,0.115942,0.0,0.032
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.99,control,0.034198,0.504,1.0,0.046154,0.088235,0.0,0.024
Russia-Ukraine,GOLD,anomaly_transformer,125,0.52,0.644359,0.684618,0.99,test,0.038858,0.496,1.0,0.030769,0.059701,0.0,0.016
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.7,test,0.095496,0.4,0.368421,0.215385,0.271845,0.4,0.304
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.75,test,0.107884,0.344,0.225806,0.107692,0.145833,0.4,0.248
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.8,test,0.117421,0.36,0.2,0.076923,0.111111,0.333333,0.2
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.85,test,0.125598,0.376,0.157895,0.046154,0.071429,0.266667,0.152
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.9,test,0.145206,0.424,0.230769,0.046154,0.076923,0.166667,0.104
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.95,test,0.160278,0.44,0.142857,0.015385,0.027778,0.1,0.056
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.975,test,0.174442,0.464,0.25,0.015385,0.028986,0.05,0.032
Russia-Ukraine,GOLD,autoencoder,125,0.52,0.407436,0.451775,0.99,test,0.198449,0.48,0.5,0.015385,0.029851,0.016667,0.016
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.7,test,0.008989,0.304,0.210526,0.123077,0.15534,0.5,0.304
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.75,test,0.010587,0.296,0.129032,0.061538,0.083333,0.45,0.248
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.8,test,0.015286,0.312,0.08,0.030769,0.044444,0.383333,0.2
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.85,test,0.016825,0.36,0.105263,0.030769,0.047619,0.283333,0.152
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.9,test,0.019089,0.392,0.076923,0.015385,0.025641,0.2,0.104
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.95,test,0.022999,0.424,0.0,0.0,0.0,0.116667,0.056
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.975,test,0.026002,0.448,0.0,0.0,0.0,0.066667,0.032
Russia-Ukraine,GOLD,cnn_autoencoder,125,0.52,0.33641,0.407744,0.99,test,0.030186,0.464,0.0,0.0,0.0,0.033333,0.016
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.7,control,-2.115318,0.496,0.571429,0.123077,0.202532,0.1,0.112
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.7,test,-3.813445,0.576,0.657895,0.384615,0.485437,0.216667,0.304
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.75,control,-1.043211,0.456,0.2,0.015385,0.028571,0.066667,0.04
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.75,test,-3.484561,0.552,0.645161,0.307692,0.416667,0.183333,0.248
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.8,control,-0.470837,0.472,0.333333,0.015385,0.029412,0.033333,0.024
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.8,test,-2.938996,0.52,0.6,0.230769,0.333333,0.166667,0.2
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.85,control,0.967177,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.85,test,-2.355386,0.52,0.631579,0.184615,0.285714,0.116667,0.152
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.9,control,2.307358,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.9,test,-2.056943,0.488,0.538462,0.107692,0.179487,0.1,0.104
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.95,control,5.424716,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.95,test,-1.431866,0.472,0.428571,0.046154,0.083333,0.066667,0.056
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.975,control,9.721917,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.975,test,-0.977485,0.464,0.25,0.015385,0.028986,0.05,0.032
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.99,control,12.965183,0.48,0.0,0.0,0.0,0.0,0.0
Russia-Ukraine,GOLD,dagmm,125,0.52,0.640513,0.612897,0.99,test,0.368353,0.48,0.5,0.015385,0.029851,0.016667,0.016
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.7,control,0.000496,0.36,0.317073,0.2,0.245283,0.466667,0.328
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.7,test,0.000515,0.368,0.315789,0.184615,0.23301,0.433333,0.304
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.75,control,0.000515,0.368,0.315789,0.184615,0.23301,0.433333,0.304
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.75,test,0.000583,0.376,0.290323,0.138462,0.1875,0.366667,0.248
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.8,control,0.000572,0.368,0.294118,0.153846,0.20202,0.4,0.272
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.8,test,0.000644,0.344,0.16,0.061538,0.088889,0.35,0.2
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.85,control,0.000659,0.344,0.16,0.061538,0.088889,0.35,0.2
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.85,test,0.000717,0.36,0.105263,0.030769,0.047619,0.283333,0.152
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.9,control,0.0008,0.368,0.0625,0.015385,0.024691,0.25,0.128
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.9,test,0.000924,0.376,0.0,0.0,0.0,0.216667,0.104
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.95,control,0.00103,0.408,0.0,0.0,0.0,0.15,0.072
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.95,test,0.001174,0.424,0.0,0.0,0.0,0.116667,0.056
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.975,control,0.001111,0.408,0.0,0.0,0.0,0.15,0.072
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.975,test,0.001241,0.448,0.0,0.0,0.0,0.066667,0.032
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.99,control,0.001273,0.464,0.0,0.0,0.0,0.033333,0.016
Russia-Ukraine,GOLD,deep_svdd,125,0.52,0.366667,0.421074,0.99,test,0.00132,0.464,0.0,0.0,0.0,0.033333,0.016
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.7,control,0.172715,0.472,0.481481,0.2,0.282609,0.233333,0.216
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.7,test,0.144432,0.464,0.473684,0.276923,0.349515,0.333333,0.304
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.75,control,0.181761,0.448,0.416667,0.153846,0.224719,0.233333,0.192
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.75,test,0.155546,0.456,0.451613,0.215385,0.291667,0.283333,0.248
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.8,control,0.192728,0.432,0.35,0.107692,0.164706,0.216667,0.16
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.8,test,0.175342,0.456,0.44,0.169231,0.244444,0.233333,0.2
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.85,control,0.200013,0.432,0.35,0.107692,0.164706,0.216667,0.16
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.85,test,0.205973,0.424,0.315789,0.092308,0.142857,0.216667,0.152
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.9,control,0.22068,0.432,0.285714,0.061538,0.101266,0.166667,0.112
Russia-Ukraine,GOLD,hybrid2,125,0.52,0.481026,0.486767,0.9,test,0.232243,0.44,0.307692,0.061538,0.102564,0.15,0.104
